CustomerID,Recency,Frequency,Monetary,Cluster
17566,332.0,2,901.21,2
17567,124.0,8,4331.48,1
17569,40.0,1,344.14,0
17571,161.0,4,1498.51,0
17572,336.0,4,226.75000000000003,2
17573,61.0,3,380.6,0
17574,37.0,1,185.65,0
17576,3.0,19,3622.68,1
17578,219.0,1,143.45999999999998,2
17579,213.0,3,448.90000000000003,0
17580,341.0,3,215.72,2
17581,67.0,25,11045.04,1
17584,247.0,2,1242.3,0
17585,224.0,4,1133.07,0
17589,34.0,4,2404.17,1
17590,152.0,3,1479.22,0
17591,94.0,7,2225.9700000000003,1
17593,93.0,5,3927.34,1
17595,303.0,2,388.79,2
17596,154.0,7,2827.93,1
17597,67.0,1,2044.3700000000001,0
17602,152.0,6,5102.97,1
17604,189.0,2,309.36,0
17608,183.0,2,193.42,0
17609,69.0,5,1112.22,0
17611,37.0,15,3984.22,1
17612,97.0,6,2048.45,1
17613,162.0,14,4559.150000000001,1
17615,337.0,3,329.6,2
17616,517.0,3,571.1999999999999,2
17618,221.0,3,971.58,0
17620,31.0,1,81.44,0
17623,153.0,1,527.0500000000001,0
17624,219.0,2,843.48,0
17629,33.0,8,1814.12,1
17631,121.0,3,528.33,0
17633,33.0,4,1324.84,0
17634,36.0,9,2361.9700000000003,1
17637,122.0,2,547.0600000000001,0
17639,130.0,1,108.5,0
17642,3.0,2,712.29,0
17643,698.0,1,101.55,2
17644,33.0,11,2895.64,1
17646,250.0,3,1008.39,0
17647,215.0,1,133.06,2
17648,62.0,4,1797.5,0
17651,122.0,10,3945.0,1
17652,62.0,12,4867.72,1
17653,33.0,4,1207.56,0
17654,161.0,1,117.55,0
17655,131.0,7,2638.94,1
17656,2.0,5,1674.69,1
17658,6.0,2,595.42,0
17659,31.0,12,2999.46,1
17663,126.0,7,1802.91,1
17664,36.0,2,604.64,0
17666,182.0,2,728.16,0
17667,6.0,5,2055.51,1
17668,121.0,2,347.75,0
17669,94.0,7,3406.7200000000003,1
17671,5.0,4,1572.71,0
17672,284.0,2,3178.17,0
17673,121.0,6,1629.12,1
17674,547.0,2,551.04,2
17675,4.0,31,20374.28,1
17676,1.0,6,1387.68,1
17677,30.0,30,16363.23,1
17682,190.0,6,2474.33,1
17685,2.0,7,3191.53,1
17686,33.0,7,5739.46,1
17690,91.0,15,4757.95,1
17691,547.0,2,290.40000000000003,2
17692,162.0,4,740.9399999999999,0
17696,157.0,8,2285.71,1
17700,67.0,4,2534.64,1
17701,341.0,1,417.95,2
17702,91.0,4,1824.37,0
17703,244.0,3,798.74,0
17705,39.0,9,1823.52,1
17706,62.0,17,10504.49,1
17707,158.0,2,152.4,0
17708,219.0,2,267.08,0
17716,61.0,11,5655.99,1
17719,2.0,15,5396.04,1
17720,517.0,4,1195.94,2
17722,246.0,4,2424.04,1
17723,97.0,6,3276.4000000000005,1
17725,251.0,11,3439.08,1
17728,182.0,3,2876.01,0
17730,30.0,13,5298.4800000000005,1
17731,96.0,4,1240.11,0
17732,667.0,1,303.97,2
17733,334.0,2,692.19,2
17735,126.0,19,13110.02,1
17737,1.0,2,168.24,0
17738,311.0,4,1879.05,2
17739,71.0,7,2791.35,1
17742,40.0,2,355.11,0
17744,182.0,6,2322.4,1
17750,243.0,9,1797.57,1
17754,90.0,5,1772.26,1
17757,65.0,30,5605.29,1
17758,65.0,8,3456.7000000000003,1
17760,698.0,2,287.59,2
17761,153.0,1,712.78,0
17764,6.0,2,818.8199999999999,0
17765,248.0,3,371.88,2
17768,183.0,3,2273.1800000000003,0
17769,31.0,10,3997.98,1
17770,36.0,5,1143.27,0
17774,162.0,4,1225.41,0
17781,279.0,2,188.02,2
17783,190.0,2,283.47,0
17787,65.0,4,1865.19,1
17788,306.0,2,1117.9,2
17789,283.0,1,225.9,2
17790,4.0,14,1965.55,1
17791,61.0,1,106.1,0
17796,101.0,4,697.9,0
17797,66.0,3,780.43,0
17799,37.0,10,3055.93,1
17800,38.0,9,1199.01,1
17802,5.0,3,1285.04,0
17809,39.0,12,5411.91,1
17811,2.0,39,7837.7300000000005,1
17812,334.0,4,732.16,2
17813,184.0,5,1770.8799999999999,1
17816,215.0,4,36.56,2
17817,160.0,3,387.68,0
17819,66.0,7,3704.87,1
17827,37.0,5,1995.46,1
17828,127.0,4,1820.09,0
17830,121.0,3,398.7,0
17831,183.0,1,35.400000000000006,2
17835,152.0,3,350.64,0
17837,31.0,8,1593.38,1
17838,32.0,5,2779.3,1
17841,1.0,124,40991.57,1
17843,100.0,1,205.48,0
17848,251.0,9,901.1999999999999,1
17849,71.0,4,605.8000000000001,0
17850,667.0,34,5391.21,1
17854,158.0,2,311.26,0
17855,667.0,1,208.97,2
17856,121.0,4,1418.03,0
17857,33.0,23,26879.04,1
17858,3.0,12,5155.66,1
17859,131.0,1,148.21,0
17860,547.0,1,252.8,2
17861,61.0,8,2100.8,1
17863,31.0,6,3160.0,1
17864,32.0,3,597.5,0
17865,2.0,20,10526.32,1
17867,91.0,6,1197.1000000000001,1
17869,128.0,5,428.18,0
17870,93.0,12,1894.35,1
17873,127.0,5,1859.16,1
17874,158.0,6,683.46,0
17880,425.0,1,458.92,2
17881,131.0,1,133.35000000000002,0
17883,159.0,4,671.77,0
17884,182.0,4,717.45,0
17886,122.0,3,899.61,0
17887,305.0,1,111.35,2
17888,31.0,8,726.05,1
17889,36.0,2,203.87,0
17892,157.0,3,244.1,0
17894,246.0,8,1119.81,1
17897,517.0,3,566.6,2
17899,279.0,1,155.8,2
17900,308.0,2,112.19999999999999,2
17901,60.0,1,110.38,0
17905,187.0,4,800.24,0
17906,189.0,1,72.9,2
17908,698.0,1,243.28,2
17912,312.0,5,311.01,2
17913,1.0,2,411.6,0
17914,182.0,1,336.43,0
17917,364.0,3,341.28,2
17919,2.0,1,1304.04,0
17920,183.0,17,4204.1,1
17921,183.0,4,826.52,0
17923,311.0,1,207.50000000000003,2
17924,39.0,7,2962.5,1
17925,667.0,1,244.08,2
17928,159.0,2,212.54,0
17929,253.0,4,843.0,0
17930,184.0,5,1740.48,1
17932,6.0,3,1331.57,0
17934,1.0,2,704.25,0
17936,243.0,1,389.84,2
17937,122.0,7,4301.22,1
17939,279.0,1,99.14,2
17940,70.0,10,4106.4400000000005,1
17941,337.0,1,304.56,2
17942,302.0,1,77.50000000000001,2
17947,303.0,1,176.68,2
17949,4.0,45,58510.48,1
17950,455.0,3,482.2,2
17951,698.0,3,1008.5400000000001,2
17954,125.0,12,2332.72,1
17955,220.0,4,557.3,0
17956,251.0,1,12.75,2
17957,245.0,1,111.68,2
17961,2.0,39,1296.44,1
17964,122.0,2,471.7,0
17965,10.0,14,2622.57,1
17966,34.0,5,1098.43,0
17967,639.0,1,123.07,2
17968,698.0,1,277.35,2
17970,5.0,1,582.59,0
17972,7.0,1,136.04,0
17974,250.0,3,740.79,0
17975,154.0,13,4488.81,1
17976,667.0,1,353.19,2
17977,61.0,1,288.14,0
17978,455.0,1,300.91999999999996,2
17979,244.0,4,757.71,0
17987,158.0,1,198.57,0
17988,338.0,7,201.12,2
17994,38.0,4,678.49,0
17995,283.0,1,76.1,2
17997,65.0,8,1970.6699999999998,1
17999,303.0,2,382.06,2
18004,364.0,1,169.47,2
18005,182.0,2,249.72,0
18008,37.0,9,2116.19,1
18011,697.0,1,102.78999999999999,2
18013,157.0,2,187.29,0
18014,30.0,1,166.42,0
18015,213.0,1,120.03,2
18016,153.0,5,1483.56,1
18017,312.0,3,523.0,2
18022,244.0,1,668.11,2
18024,65.0,2,389.78,0
18027,305.0,1,115.31,2
18030,213.0,2,230.64999999999998,0
18032,101.0,1,73.5,0
18033,214.0,1,97.97,2
18035,244.0,3,730.4,0
18036,129.0,3,405.62,0
18037,126.0,6,70.02,0
18040,129.0,2,357.20000000000005,0
18041,67.0,21,4183.39,1
18043,486.0,3,559.51,2
18044,213.0,10,2088.6,1
18055,278.0,10,6784.1900000000005,1
18059,276.0,3,306.46,2
18061,34.0,10,2119.41,1
18062,193.0,3,720.52,0
18065,96.0,14,2392.83,1
18069,2.0,5,2036.67,1
18071,455.0,2,453.0,2
18072,158.0,1,247.44,0
18073,157.0,12,3877.5200000000004,1
18074,698.0,1,489.6,2
18075,31.0,10,2611.75,1
18077,33.0,11,2633.0099999999998,1
18078,189.0,2,336.13,0
18079,217.0,4,3651.97,1
18080,37.0,2,1231.5,0
18081,275.0,3,343.45,2
18085,698.0,2,689.95,2
18086,69.0,1,101.34,0
18087,305.0,2,4055.7199999999993,2
18088,92.0,1,167.67000000000002,0
18092,3.0,11,9068.26,1
18093,33.0,4,2106.52,1
18094,220.0,7,3017.3,1
18095,40.0,2,580.0500000000001,0
18096,154.0,3,911.15,0
18097,217.0,6,2697.8,1
18099,247.0,1,168.31,2
18102,90.0,60,259657.3,1
18104,303.0,1,754.64,2
18105,303.0,1,113.48000000000002,2
18109,5.0,26,8052.97,1
18113,547.0,1,76.32000000000001,2
18116,276.0,8,1418.03,1
18118,30.0,26,5653.82,1
18119,517.0,1,181.12,2
18120,97.0,1,111.15,0
18121,126.0,2,673.1,0
18122,4.0,6,1826.21,1
18123,122.0,2,589.4399999999999,0
18125,61.0,4,1142.99,0
18126,62.0,1,206.82999999999998,0
18129,68.0,1,112.55000000000001,0
18130,30.0,3,1059.39,0
18133,36.0,1,931.4999999999999,0
18135,60.0,5,681.9100000000001,0
18136,6.0,3,784.33,0
18142,128.0,2,1019.52,0
18144,36.0,12,2888.75,1
18146,281.0,2,160.35000000000002,2
18149,38.0,3,612.0799999999999,0
18150,153.0,3,566.58,0
18154,182.0,2,399.19,0
18156,578.0,2,734.94,2
18158,2.0,2,453.4,0
18159,39.0,1,530.15,0
18161,184.0,5,1618.69,1
18164,303.0,1,399.65000000000003,2
18167,244.0,3,1384.8600000000001,0
18168,70.0,6,1169.94,1
18169,62.0,1,202.65,0
18170,183.0,3,980.31,0
18171,1.0,5,1231.31,1
18172,5.0,20,7561.68,1
18173,69.0,4,2106.84,1
18174,302.0,1,104.0,2
18177,122.0,6,1341.42,1
18178,250.0,4,1590.81,0
18179,163.0,6,1793.17,1
18180,2.0,6,1843.75,1
18183,69.0,2,632.07,0
18185,251.0,1,304.25,2
18196,216.0,2,689.13,0
18198,122.0,17,5425.56,1
18202,343.0,3,1396.99,2
18203,218.0,1,160.42000000000002,2
18205,275.0,2,517.36,2
18209,30.0,1,139.10000000000002,0
18210,61.0,6,2621.38,1
18211,191.0,5,600.07,0
18215,32.0,1,299.34000000000003,0
18216,122.0,1,481.75,0
18217,61.0,2,621.75,0
18218,6.0,2,662.08,0
18219,97.0,10,2069.77,1
18221,6.0,5,1041.61,0
18222,124.0,1,443.0,0
18223,191.0,14,6484.54,1
18225,162.0,12,5509.12,1
18226,33.0,11,5228.05,1
18227,189.0,1,93.75,2
18229,1.0,20,7276.900000000001,1
18230,61.0,7,2810.2000000000003,1
18232,218.0,4,592.97,0
18235,33.0,3,1796.48,0
18236,61.0,6,882.24,0
18237,3.0,5,987.1,0
18239,220.0,5,1561.6100000000001,0
18241,31.0,17,2073.09,1
18242,67.0,4,2232.4900000000002,1
18245,6.0,7,2567.06,1
18248,94.0,2,804.02,0
18250,312.0,1,349.27,2
18255,32.0,1,103.3,0
18257,276.0,8,2337.63,1
18259,486.0,3,2338.6000000000004,2
18260,101.0,6,2643.2000000000003,1
18261,216.0,2,324.24,0
18263,157.0,3,1213.1599999999999,0
18265,248.0,2,801.51,0
18269,486.0,1,168.6,2
18270,334.0,2,283.15,2
18272,4.0,6,3078.58,1
18273,152.0,3,204.0,0
18274,91.0,1,175.92,0
18277,1.0,1,110.38,0
18280,161.0,1,180.60000000000002,0
18281,5.0,1,80.82,0
18282,217.0,2,178.05,2
18283,61.0,16,2094.88,1
18287,1.0,3,1837.28,0
